auc,ap,brier,ece,acc,bacc,f1,prec,rec,mcc,repeat,fold,model,ablation
0.8108866442199775,0.770847850963147,0.18468840922368415,0.18028744963032708,0.7,0.696969696969697,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3939393939393939,188,1,LR(isotonic)::Geometry-only,Geometry-only
0.8953619909502263,0.8612705410460827,0.14473003000212398,0.12794672902790333,0.7833333333333333,0.7635746606334841,0.7111111111111111,0.8421052631578947,0.6153846153846154,0.5615533925834306,188,2,LR(isotonic)::Geometry-only,Geometry-only
0.8201357466063349,0.7187883794866353,0.1705357967149436,0.15736462611267674,0.7666666666666667,0.748868778280543,0.6956521739130435,0.8,0.6153846153846154,0.5232166435699436,188,3,LR(isotonic)::Geometry-only,Geometry-only
0.7228506787330317,0.628885085378142,0.2054284966421987,0.1276007511134845,0.6166666666666667,0.6210407239819005,0.5964912280701754,0.5483870967741935,0.6538461538461539,0.2400533632374616,188,4,LR(isotonic)::Geometry-only,Geometry-only
0.8350168350168351,0.7801227075422794,0.17712781267031538,0.1754941180763454,0.7833333333333333,0.7895622895622896,0.7796610169491526,0.71875,0.8518518518518519,0.5775064575515225,189,0,LR(isotonic)::Geometry-only,Geometry-only
0.7693602693602694,0.7190770625229133,0.21121751651053847,0.21151200987147606,0.6833333333333333,0.664983164983165,0.5777777777777777,0.7222222222222222,0.48148148148148145,0.358218145033652,189,1,LR(isotonic)::Geometry-only,Geometry-only
0.8393665158371041,0.7066774866621723,0.1640544255208626,0.1413360460552633,0.8,0.8099547511312217,0.7931034482758621,0.71875,0.8846153846153846,0.6157443296602304,189,2,LR(isotonic)::Geometry-only,Geometry-only
0.8184389140271494,0.7397074005875174,0.17155592846065415,0.10532777439465735,0.6833333333333333,0.6934389140271493,0.6779661016949152,0.6060606060606061,0.7692307692307693,0.3853551092995474,189,3,LR(isotonic)::Geometry-only,Geometry-only
0.8478506787330317,0.7560343251519721,0.1639847478089425,0.19708369608293527,0.7,0.6809954751131222,0.6086956521739131,0.7,0.5384615384615384,0.3805211953235953,189,4,LR(isotonic)::Geometry-only,Geometry-only
0.8726150392817059,0.8176606470251121,0.1525521249720667,0.11611592060902748,0.7833333333333333,0.7794612794612794,0.7547169811320755,0.7692307692307693,0.7407407407407407,0.561131124067762,190,0,LR(isotonic)::Geometry-only,Geometry-only
0.8367003367003367,0.7812555757000201,0.16374610843311138,0.11682845553112624,0.75,0.7457912457912458,0.7169811320754716,0.7307692307692307,0.7037037037037037,0.4935249645415256,190,1,LR(isotonic)::Geometry-only,Geometry-only
0.871606334841629,0.7687482429230743,0.14181794417058743,0.10453424227844527,0.8166666666666667,0.8201357466063348,0.8,0.7586206896551724,0.8461538461538461,0.6349074934224451,190,2,LR(isotonic)::Geometry-only,Geometry-only
0.7245475113122173,0.6293784474072938,0.22960823685754225,0.1732872607025257,0.6333333333333333,0.6040723981900452,0.47619047619047616,0.625,0.38461538461538464,0.23324125036551555,190,3,LR(isotonic)::Geometry-only,Geometry-only
0.8161764705882353,0.7336032060300856,0.1745634453267132,0.11237101926423082,0.7,0.6990950226244343,0.6666666666666666,0.6428571428571429,0.6923076923076923,0.39551460591314075,190,4,LR(isotonic)::Geometry-only,Geometry-only
0.7160493827160493,0.5741391431204498,0.23894244735175946,0.19403283200033572,0.65,0.6515151515151515,0.631578947368421,0.6,0.6666666666666666,0.30151134457776363,191,0,LR(isotonic)::Geometry-only,Geometry-only
0.8069584736251403,0.705781106684404,0.17235332142215906,0.18987986320685843,0.6833333333333333,0.6717171717171717,0.6122448979591837,0.6818181818181818,0.5555555555555556,0.35455158870905,191,1,LR(isotonic)::Geometry-only,Geometry-only
0.879524886877828,0.8048495462053868,0.14909537667079942,0.1537265906015311,0.8,0.7918552036199095,0.76,0.7916666666666666,0.7307692307692307,0.5904276641096714,191,2,LR(isotonic)::Geometry-only,Geometry-only
0.8371040723981902,0.8045913091741004,0.16266166914153476,0.15015953010231334,0.7333333333333333,0.7194570135746606,0.6666666666666666,0.7272727272727273,0.6153846153846154,0.45133857602476013,191,3,LR(isotonic)::Geometry-only,Geometry-only
0.829185520361991,0.8178708136042963,0.1717957314014235,0.16634948579958056,0.7333333333333333,0.7330316742081449,0.7037037037037037,0.6785714285714286,0.7307692307692307,0.4629318682846988,191,4,LR(isotonic)::Geometry-only,Geometry-only
0.8209876543209876,0.7980846051848467,0.18006305543668943,0.11332110132310465,0.7166666666666667,0.7222222222222222,0.711864406779661,0.65625,0.7777777777777778,0.44320263021395917,192,0,LR(isotonic)::Geometry-only,Geometry-only
0.7968574635241302,0.7220905571195844,0.18261827794527444,0.13958796111186367,0.7333333333333333,0.734006734006734,0.7142857142857143,0.6896551724137931,0.7407407407407407,0.4659264410351009,192,1,LR(isotonic)::Geometry-only,Geometry-only
0.8144796380090498,0.7769519979258759,0.17535176604504799,0.17684429601919735,0.6666666666666666,0.6425339366515836,0.5454545454545454,0.6666666666666666,0.46153846153846156,0.3082573996425538,192,2,LR(isotonic)::Geometry-only,Geometry-only
0.8506787330316742,0.8009101955873055,0.15955292865684922,0.15163675865156087,0.75,0.7567873303167421,0.7368421052631579,0.6774193548387096,0.8076923076923077,0.5092720883635867,192,3,LR(isotonic)::Geometry-only,Geometry-only
0.7658371040723981,0.6203827073826295,0.21199268958580272,0.17778539709966815,0.6666666666666666,0.6380090497737556,0.5238095238095238,0.6875,0.4230769230769231,0.3092981798325315,192,4,LR(isotonic)::Geometry-only,Geometry-only
0.7873176206509539,0.759876931794115,0.1890090450931918,0.1299349623397359,0.7,0.7003367003367004,0.6785714285714286,0.6551724137931034,0.7037037037037037,0.39888666534659717,193,0,LR(isotonic)::Geometry-only,Geometry-only
0.8249158249158249,0.7762453367437461,0.1730366696336793,0.12834888724323543,0.7333333333333333,0.7239057239057239,0.68,0.7391304347826086,0.6296296296296297,0.4582149594801373,193,1,LR(isotonic)::Geometry-only,Geometry-only
0.8557692307692307,0.7440432374642901,0.15235272975287592,0.10854431233129624,0.7666666666666667,0.7714932126696833,0.75,0.7,0.8076923076923077,0.53813823519705,193,2,LR(isotonic)::Geometry-only,Geometry-only
0.8076923076923077,0.7176387424817425,0.18133688185263824,0.10215034460227711,0.7333333333333333,0.7375565610859729,0.7142857142857143,0.6666666666666666,0.7692307692307693,0.4708709557974187,193,3,LR(isotonic)::Geometry-only,Geometry-only
0.8229638009049773,0.7372259334123288,0.16813837680367244,0.1640229712062196,0.7166666666666667,0.7138009049773756,0.6792452830188679,0.6666666666666666,0.6923076923076923,0.4259188050152892,193,4,LR(isotonic)::Geometry-only,Geometry-only
0.8333333333333333,0.7878671574012076,0.16438388417007765,0.09364438365857397,0.7166666666666667,0.7154882154882155,0.6909090909090909,0.6785714285714286,0.7037037037037037,0.4297722474802028,194,0,LR(isotonic)::Geometry-only,Geometry-only
0.9107744107744107,0.8888413320172865,0.14689474516489026,0.13347665453777027,0.7666666666666667,0.7845117845117845,0.7878787878787878,0.6666666666666666,0.9629629629629629,0.5935087914985075,194,1,LR(isotonic)::Geometry-only,Geometry-only
0.7483031674208144,0.6135586657064986,0.21840817924469574,0.19622268853751,0.6333333333333333,0.6176470588235294,0.5416666666666666,0.5909090909090909,0.5,0.24195470054935594,194,2,LR(isotonic)::Geometry-only,Geometry-only
0.8687782805429864,0.7648538317402641,0.1614942861878967,0.20063838387290073,0.75,0.7251131221719457,0.6511627906976745,0.8235294117647058,0.5384615384615384,0.49510607031249937,194,3,LR(isotonic)::Geometry-only,Geometry-only
0.8082579185520362,0.7718442965413286,0.18325633365659583,0.17371676236042222,0.7166666666666667,0.7092760180995474,0.6666666666666666,0.68,0.6538461538461539,0.4206990826757158,194,4,LR(isotonic)::Geometry-only,Geometry-only
0.7525252525252525,0.7015222357238348,0.20385073652385108,0.12237855792397427,0.6333333333333333,0.6195286195286195,0.5416666666666666,0.6190476190476191,0.48148148148148145,0.24934393015617776,195,0,LR(isotonic)::Geometry-only,Geometry-only
0.7957351290684623,0.7644913063361716,0.1901926798480615,0.2216878251845027,0.6833333333333333,0.6750841750841751,0.6274509803921569,0.6666666666666666,0.5925925925925926,0.3555976406069612,195,1,LR(isotonic)::Geometry-only,Geometry-only
0.8619909502262443,0.7685546443168394,0.14932130420096515,0.1176775214623318,0.7666666666666667,0.7850678733031675,0.7741935483870968,0.6666666666666666,0.9230769230769231,0.5766967882001441,195,2,LR(isotonic)::Geometry-only,Geometry-only
0.8331447963800905,0.7513492979540026,0.1727223148853145,0.12321029319140321,0.7833333333333333,0.7680995475113122,0.723404255319149,0.8095238095238095,0.6538461538461539,0.5570706251171438,195,3,LR(isotonic)::Geometry-only,Geometry-only
0.8093891402714932,0.6973793899191228,0.1723693159206156,0.21430200136468083,0.7833333333333333,0.7907239819004526,0.7719298245614035,0.7096774193548387,0.8461538461538461,0.5765767696451181,195,4,LR(isotonic)::Geometry-only,Geometry-only
0.7822671156004489,0.6863721590242547,0.20191852369002244,0.15068673699527252,0.7166666666666667,0.702020202020202,0.6382978723404256,0.75,0.5555555555555556,0.42640143271122083,196,0,LR(isotonic)::Geometry-only,Geometry-only
0.8445566778900111,0.8273657348554697,0.16549445311638228,0.11105485373134484,0.7666666666666667,0.7508417508417509,0.6956521739130435,0.8421052631578947,0.5925925925925926,0.5365373282078015,196,1,LR(isotonic)::Geometry-only,Geometry-only
0.7895927601809954,0.6688226835341124,0.19392280984338997,0.1611822523729757,0.7166666666666667,0.7138009049773756,0.6792452830188679,0.6666666666666666,0.6923076923076923,0.4259188050152892,196,2,LR(isotonic)::Geometry-only,Geometry-only
0.7895927601809954,0.7200555983998242,0.18490628941098938,0.1586875532226002,0.6833333333333333,0.6934389140271493,0.6779661016949152,0.6060606060606061,0.7692307692307693,0.3853551092995474,196,3,LR(isotonic)::Geometry-only,Geometry-only
0.8229638009049773,0.7646418480939151,0.1808523775873661,0.1386719396835458,0.7166666666666667,0.7092760180995474,0.6666666666666666,0.68,0.6538461538461539,0.4206990826757158,196,4,LR(isotonic)::Geometry-only,Geometry-only
0.888327721661055,0.8383419721483016,0.1438389613340252,0.08593771526596393,0.75,0.7592592592592593,0.7540983606557377,0.6764705882352942,0.8518518518518519,0.5205674283520202,197,0,LR(isotonic)::Geometry-only,Geometry-only
0.7491582491582491,0.6557695520513145,0.2190458656105857,0.1986155283466427,0.65,0.6414141414141414,0.5882352941176471,0.625,0.5555555555555556,0.28721347895177635,197,1,LR(isotonic)::Geometry-only,Geometry-only
0.7590497737556561,0.7128087186643848,0.1970938039242164,0.10963178396972935,0.6833333333333333,0.6979638009049773,0.6885245901639344,0.6,0.8076923076923077,0.3979585917202717,197,2,LR(isotonic)::Geometry-only,Geometry-only
0.914027149321267,0.8598372775833183,0.13310948906217696,0.171295748760952,0.7333333333333333,0.7104072398190044,0.6363636363636364,0.7777777777777778,0.5384615384615384,0.4550466375675794,197,3,LR(isotonic)::Geometry-only,Geometry-only
0.7765837104072398,0.6974110967546566,0.1973419804785394,0.12837508831022304,0.7,0.6900452488687783,0.64,0.6666666666666666,0.6153846153846154,0.3844645254667628,197,4,LR(isotonic)::Geometry-only,Geometry-only
0.7951739618406285,0.7719616581231601,0.18883310185153496,0.11533320583930422,0.6666666666666666,0.6632996632996633,0.6296296296296297,0.6296296296296297,0.6296296296296297,0.3265993265993266,198,0,LR(isotonic)::Geometry-only,Geometry-only
0.8277216610549945,0.7907539029916051,0.17210702792482868,0.1441566634332916,0.7833333333333333,0.7794612794612794,0.7547169811320755,0.7692307692307693,0.7407407407407407,0.561131124067762,198,1,LR(isotonic)::Geometry-only,Geometry-only
0.795814479638009,0.7168745684413866,0.1783255072762918,0.17414500574906375,0.7,0.7036199095022624,0.6785714285714286,0.6333333333333333,0.7307692307692307,0.4036036763977875,198,2,LR(isotonic)::Geometry-only,Geometry-only
0.7833710407239819,0.6918712532410057,0.19062201303720464,0.2229495905944654,0.7,0.6990950226244343,0.6666666666666666,0.6428571428571429,0.6923076923076923,0.39551460591314075,198,3,LR(isotonic)::Geometry-only,Geometry-only
0.8320135746606335,0.7323052530886497,0.16508925553080916,0.13865648768116112,0.7166666666666667,0.7002262443438914,0.6382978723404256,0.7142857142857143,0.5769230769230769,0.41604008711280355,198,4,LR(isotonic)::Geometry-only,Geometry-only
0.7693602693602694,0.7377783538050536,0.20789637446018333,0.16625517857991381,0.6666666666666666,0.6666666666666666,0.6428571428571429,0.6206896551724138,0.6666666666666666,0.33184688965809345,199,0,LR(isotonic)::Geometry-only,Geometry-only
0.855780022446689,0.8173896340560922,0.15893497104093593,0.1686006514759908,0.7666666666666667,0.771043771043771,0.7586206896551724,0.7096774193548387,0.8148148148148148,0.539670194292455,199,1,LR(isotonic)::Geometry-only,Geometry-only
0.8631221719457014,0.7425862486591231,0.15941463178922435,0.1444515629531881,0.7,0.6719457013574661,0.5714285714285714,0.75,0.46153846153846156,0.3853551092995474,199,2,LR(isotonic)::Geometry-only,Geometry-only
0.8048642533936652,0.7357013220161703,0.17630699520214804,0.1138963237243106,0.7,0.7036199095022624,0.6785714285714286,0.6333333333333333,0.7307692307692307,0.4036036763977875,199,3,LR(isotonic)::Geometry-only,Geometry-only
0.8597285067873304,0.7812892161780605,0.16011799404533036,0.126700644950985,0.75,0.7251131221719457,0.6511627906976745,0.8235294117647058,0.5384615384615384,0.49510607031249937,199,4,LR(isotonic)::Geometry-only,Geometry-only
0.9826038159371492,0.9749465986025125,0.05962024301005061,0.06885570876311617,0.8833333333333333,0.8872053872053872,0.8771929824561403,0.8333333333333334,0.9259259259259259,0.7705289916987292,0,0,LR(isotonic)::Visibility-only,Visibility-only
0.9769921436588103,0.9528567319666484,0.05495798018318159,0.07212270907893341,0.9166666666666666,0.9141414141414141,0.9056603773584906,0.9230769230769231,0.8888888888888888,0.8315557621727075,0,1,LR(isotonic)::Visibility-only,Visibility-only
0.9926470588235294,0.9899443505212736,0.040293518683639715,0.028115600713845758,0.9333333333333333,0.9276018099547512,0.92,0.9583333333333334,0.8846153846153846,0.8650451823002163,0,2,LR(isotonic)::Visibility-only,Visibility-only
0.9949095022624435,0.9918540433925049,0.032548689225773995,0.03422933410183511,0.9666666666666667,0.9660633484162896,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.9321266968325792,0,3,LR(isotonic)::Visibility-only,Visibility-only
0.9903846153846153,0.9874812963340815,0.041831543956386115,0.058267697780375424,0.9333333333333333,0.9321266968325792,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.8642533936651584,0,4,LR(isotonic)::Visibility-only,Visibility-only
0.9898989898989898,0.9871056241426612,0.04033855738474019,0.04002335776447799,0.9166666666666666,0.9107744107744108,0.9019607843137255,0.9583333333333334,0.8518518518518519,0.8342867721932552,1,0,LR(isotonic)::Visibility-only,Visibility-only
0.9848484848484849,0.9807638116425659,0.04839048849652365,0.04493255181904671,0.8833333333333333,0.8771043771043772,0.8627450980392157,0.9166666666666666,0.8148148148148148,0.7659026105380703,1,1,LR(isotonic)::Visibility-only,Visibility-only
0.9920814479638009,0.9890838604366456,0.03587703809211226,0.03584853161242047,0.9333333333333333,0.9321266968325792,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.8642533936651584,1,2,LR(isotonic)::Visibility-only,Visibility-only
0.9717194570135748,0.9474742461839236,0.06856914481004689,0.09077726114763154,0.8833333333333333,0.8880090497737556,0.8727272727272727,0.8275862068965517,0.9230769230769231,0.7695168559855078,1,3,LR(isotonic)::Visibility-only,Visibility-only
0.9949095022624435,0.9903232144611455,0.03272639460448103,0.024969135802469133,0.95,0.9423076923076923,0.9387755102040817,1.0,0.8846153846153846,0.9016040222236217,1,4,LR(isotonic)::Visibility-only,Visibility-only
0.9971941638608306,0.9960739794711697,0.02604591598580539,0.03132384700640791,0.9666666666666667,0.9663299663299663,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9326599326599326,2,0,LR(isotonic)::Visibility-only,Visibility-only
0.984287317620651,0.9845899470899471,0.05931630427714039,0.11057135783123206,0.8666666666666667,0.8720538720538721,0.8620689655172413,0.8064516129032258,0.9259259259259259,0.7407895213579662,2,1,LR(isotonic)::Visibility-only,Visibility-only
0.9734162895927602,0.9695316985354936,0.06969622718247977,0.08712240297027118,0.9,0.8936651583710407,0.88,0.9166666666666666,0.8461538461538461,0.79639080275258,2,2,LR(isotonic)::Visibility-only,Visibility-only
0.996606334841629,0.9956125356125356,0.02539419066581737,0.04359592396629434,0.9333333333333333,0.9276018099547512,0.92,0.9583333333333334,0.8846153846153846,0.8650451823002163,2,3,LR(isotonic)::Visibility-only,Visibility-only
0.9717194570135747,0.942297119326297,0.06075388369636645,0.07512674362674363,0.8833333333333333,0.8744343891402715,0.8571428571428571,0.9130434782608695,0.8076923076923077,0.763250463826135,2,4,LR(isotonic)::Visibility-only,Visibility-only
0.994949494949495,0.9938492853666091,0.02887782946374883,0.03363254392666155,0.9666666666666667,0.9663299663299663,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9326599326599326,3,0,LR(isotonic)::Visibility-only,Visibility-only
0.9725028058361391,0.9482329474450351,0.06505929735672654,0.08558274544385652,0.8833333333333333,0.8804713804713804,0.8679245283018868,0.8846153846153846,0.8518518518518519,0.7639496026464712,3,1,LR(isotonic)::Visibility-only,Visibility-only
0.9920814479638009,0.9879823397214702,0.06515877200502972,0.07908950617283951,0.9,0.8846153846153846,0.8695652173913043,1.0,0.7692307692307693,0.80860754006264,3,2,LR(isotonic)::Visibility-only,Visibility-only
0.9994343891402715,0.9985754985754985,0.018268604790957606,0.026323351080515495,0.9833333333333333,0.9852941176470589,0.9811320754716981,0.9629629629629629,1.0,0.9667680812251803,3,3,LR(isotonic)::Visibility-only,Visibility-only
0.9824660633484162,0.9734120046620047,0.0753267334120815,0.08392489711934153,0.8666666666666667,0.8778280542986425,0.8620689655172413,0.78125,0.9615384615384616,0.7505788544033466,3,4,LR(isotonic)::Visibility-only,Visibility-only
0.9955106621773289,0.995221027479092,0.030238371747739277,0.0687685708482506,0.9666666666666667,0.962962962962963,0.9615384615384616,1.0,0.9259259259259259,0.9343531843023135,4,0,LR(isotonic)::Visibility-only,Visibility-only
0.9859708193041526,0.9822980650327393,0.04858403710941158,0.05926319293149361,0.9333333333333333,0.9259259259259259,0.92,1.0,0.8518518518518519,0.8716419905900357,4,1,LR(isotonic)::Visibility-only,Visibility-only
0.9683257918552036,0.9247961489340799,0.04916606713094189,0.04852017195767196,0.95,0.9513574660633484,0.9433962264150944,0.9259259259259259,0.9615384615384616,0.8991619216989439,4,2,LR(isotonic)::Visibility-only,Visibility-only
0.9898190045248869,0.9872462913842224,0.039794928614635454,0.06468373190595414,0.9,0.8936651583710407,0.88,0.9166666666666666,0.8461538461538461,0.79639080275258,4,3,LR(isotonic)::Visibility-only,Visibility-only
0.9773755656108598,0.9726028824440615,0.05816237252454564,0.05698992653897198,0.8833333333333333,0.8880090497737556,0.8727272727272727,0.8275862068965517,0.9230769230769231,0.7695168559855078,4,4,LR(isotonic)::Visibility-only,Visibility-only
0.9898989898989898,0.9853294853294854,0.03927692938833442,0.040849230134944424,0.9333333333333333,0.9259259259259259,0.92,1.0,0.8518518518518519,0.8716419905900357,5,0,LR(isotonic)::Visibility-only,Visibility-only
0.9898989898989898,0.9884966247035213,0.03650336712968485,0.05312248124332098,0.9333333333333333,0.9292929292929293,0.9230769230769231,0.96,0.8888888888888888,0.8664002254439634,5,1,LR(isotonic)::Visibility-only,Visibility-only
0.9626696832579186,0.9162116480385711,0.05755096248209745,0.06154405162738495,0.9333333333333333,0.9321266968325792,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.8642533936651584,5,2,LR(isotonic)::Visibility-only,Visibility-only
0.9768099547511312,0.9712519674058135,0.0645582367765203,0.09326130371633355,0.8666666666666667,0.8597285067873304,0.84,0.875,0.8076923076923077,0.7277364232049438,5,3,LR(isotonic)::Visibility-only,Visibility-only
0.9937782805429864,0.9923172361137622,0.031564037528508296,0.0399700543797766,0.95,0.9513574660633484,0.9433962264150944,0.9259259259259259,0.9615384615384616,0.8991619216989439,5,4,LR(isotonic)::Visibility-only,Visibility-only
0.989337822671156,0.9878501899335232,0.053545276122183044,0.06409029230411659,0.9166666666666666,0.9175084175084175,0.9090909090909091,0.8928571428571429,0.9259259259259259,0.832683729492893,6,0,LR(isotonic)::Visibility-only,Visibility-only
0.9915824915824916,0.9844444444444445,0.045322466399512804,0.02322726656059989,0.9333333333333333,0.9292929292929293,0.9230769230769231,0.96,0.8888888888888888,0.8664002254439634,6,1,LR(isotonic)::Visibility-only,Visibility-only
0.9881221719457014,0.9850274725274726,0.04263494558909022,0.06021938112476959,0.9,0.8981900452488687,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.7963800904977375,6,2,LR(isotonic)::Visibility-only,Visibility-only
0.9949095022624435,0.9919003410382721,0.025779116617993994,0.03697428533703044,0.9666666666666667,0.9615384615384616,0.96,1.0,0.9230769230769231,0.9336995618478525,6,3,LR(isotonic)::Visibility-only,Visibility-only
0.9717194570135747,0.9424068046648693,0.06484522185114625,0.06858600773329454,0.8833333333333333,0.8744343891402715,0.8571428571428571,0.9130434782608695,0.8076923076923077,0.763250463826135,6,4,LR(isotonic)::Visibility-only,Visibility-only
0.9702581369248034,0.9445570810273876,0.06906354179447846,0.07122326002711489,0.9,0.8956228956228957,0.8846153846153846,0.92,0.8518518518518519,0.7984472665856134,7,0,LR(isotonic)::Visibility-only,Visibility-only
0.9932659932659933,0.9932659932659933,0.03402355702772624,0.06358733491243179,0.9333333333333333,0.936026936026936,0.9285714285714286,0.896551724137931,0.9629629629629629,0.8681650951661232,7,1,LR(isotonic)::Visibility-only,Visibility-only
0.9841628959276018,0.9801313018704323,0.05813910588732688,0.07304284676833696,0.8833333333333333,0.8653846153846154,0.8444444444444444,1.0,0.7307692307692307,0.7784624283452708,7,2,LR(isotonic)::Visibility-only,Visibility-only
0.9881221719457014,0.9844276897626774,0.041362144185978514,0.045172534453057696,0.9,0.9072398190045249,0.8928571428571429,0.8333333333333334,0.9615384615384616,0.807207352795575,7,3,LR(isotonic)::Visibility-only,Visibility-only
0.995475113122172,0.9928652828652829,0.030114455846718804,0.020657701352145792,0.95,0.9468325791855203,0.9411764705882353,0.96,0.9230769230769231,0.8982493927400419,7,4,LR(isotonic)::Visibility-only,Visibility-only
0.9696969696969697,0.964643458669743,0.06282245299597154,0.05857066929983597,0.8666666666666667,0.8585858585858586,0.84,0.9130434782608695,0.7777777777777778,0.7338329802200695,8,0,LR(isotonic)::Visibility-only,Visibility-only
0.9949494949494949,0.9933757175136485,0.02434476409821997,0.021443509234074724,0.95,0.9478114478114479,0.9433962264150944,0.9615384615384616,0.9259259259259259,0.8991619216989439,8,1,LR(isotonic)::Visibility-only,Visibility-only
0.9926470588235294,0.9907509157509158,0.033871561305076466,0.05525453885257806,0.9333333333333333,0.9366515837104072,0.9259259259259259,0.8928571428571429,0.9615384615384616,0.8674354425140473,8,2,LR(isotonic)::Visibility-only,Visibility-only
0.9920814479638009,0.9903618794998106,0.04703026838446568,0.04547732832679069,0.9333333333333333,0.9321266968325792,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.8642533936651584,8,3,LR(isotonic)::Visibility-only,Visibility-only
0.9649321266968327,0.915494116846902,0.05608755852246362,0.05766886277302945,0.9333333333333333,0.9321266968325792,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.8642533936651584,8,4,LR(isotonic)::Visibility-only,Visibility-only
0.9865319865319866,0.9837011248649179,0.041514469637285195,0.05758795753880572,0.9,0.8956228956228957,0.8846153846153846,0.92,0.8518518518518519,0.7984472665856134,9,0,LR(isotonic)::Visibility-only,Visibility-only
0.9854096520763187,0.9797216900808855,0.047803491532246646,0.06245715794735405,0.9333333333333333,0.9292929292929293,0.9230769230769231,0.96,0.8888888888888888,0.8664002254439634,9,1,LR(isotonic)::Visibility-only,Visibility-only
0.9881221719457013,0.9840411554876438,0.056285470961794384,0.06489981170626824,0.9,0.8891402714932126,0.875,0.9545454545454546,0.8076923076923077,0.8003117018171004,9,2,LR(isotonic)::Visibility-only,Visibility-only
0.9756787330316742,0.9483252052906277,0.05526315546217852,0.06558599374509846,0.9333333333333333,0.9321266968325792,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.8642533936651584,9,3,LR(isotonic)::Visibility-only,Visibility-only
0.997737556561086,0.9948717948717949,0.029652324295335604,0.045864629197962525,0.9333333333333333,0.9411764705882353,0.9285714285714286,0.8666666666666667,1.0,0.8744746321952062,9,4,LR(isotonic)::Visibility-only,Visibility-only
0.9865319865319866,0.9836822042840561,0.05732351298833736,0.08489794851722958,0.9,0.9023569023569024,0.8928571428571429,0.8620689655172413,0.9259259259259259,0.8011253194776194,10,0,LR(isotonic)::Visibility-only,Visibility-only
0.9898989898989898,0.9876380611134762,0.0374608371140418,0.035586873638344244,0.9333333333333333,0.9326599326599327,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.8653198653198653,10,1,LR(isotonic)::Visibility-only,Visibility-only
0.9796380090497737,0.9503202111897765,0.04333720540068793,0.05613324175824175,0.9166666666666666,0.9083710407239819,0.8979591836734694,0.9565217391304348,0.8461538461538461,0.8324272430248784,10,2,LR(isotonic)::Visibility-only,Visibility-only
0.9841628959276018,0.9808836996336996,0.055117372495553124,0.07097872292316736,0.8833333333333333,0.8880090497737556,0.8727272727272727,0.8275862068965517,0.9230769230769231,0.7695168559855078,10,3,LR(isotonic)::Visibility-only,Visibility-only
0.994343891402715,0.9926324316708932,0.037096948367950994,0.039221940819253176,0.9166666666666666,0.9083710407239819,0.8979591836734694,0.9565217391304348,0.8461538461538461,0.8324272430248784,10,4,LR(isotonic)::Visibility-only,Visibility-only
0.9854096520763187,0.9845750560760702,0.046168286007346133,0.05959728330417987,0.9166666666666666,0.9175084175084175,0.9090909090909091,0.8928571428571429,0.9259259259259259,0.832683729492893,11,0,LR(isotonic)::Visibility-only,Visibility-only
0.9831649831649831,0.9603744403744403,0.030007970918736557,0.05056327160493826,0.95,0.9478114478114479,0.9433962264150944,0.9615384615384616,0.9259259259259259,0.8991619216989439,11,1,LR(isotonic)::Visibility-only,Visibility-only
0.9773755656108597,0.9685316307880025,0.08712172111078163,0.08735620089786755,0.8666666666666667,0.8552036199095023,0.8333333333333334,0.9090909090909091,0.7692307692307693,0.7305170766586324,11,2,LR(isotonic)::Visibility-only,Visibility-only
0.9932126696832579,0.987779461917393,0.03814163101945887,0.036782284930433076,0.95,0.9423076923076923,0.9387755102040817,1.0,0.8846153846153846,0.9016040222236217,11,3,LR(isotonic)::Visibility-only,Visibility-only
0.9932126696832578,0.9919003410382721,0.03735532078605516,0.05973867685697816,0.9333333333333333,0.9366515837104072,0.9259259259259259,0.8928571428571429,0.9615384615384616,0.8674354425140473,11,4,LR(isotonic)::Visibility-only,Visibility-only
0.9865319865319866,0.9829509612595848,0.060945148694698206,0.08463967487155892,0.8833333333333333,0.8771043771043772,0.8627450980392157,0.9166666666666666,0.8148148148148148,0.7659026105380703,12,0,LR(isotonic)::Visibility-only,Visibility-only
0.9792368125701458,0.975349505614615,0.05394960668375199,0.05209128320239429,0.8833333333333333,0.8838383838383839,0.8727272727272727,0.8571428571428571,0.8888888888888888,0.7655318158241113,12,1,LR(isotonic)::Visibility-only,Visibility-only
0.9858597285067874,0.9810339091108322,0.057116317160596494,0.06015892645258873,0.9,0.8891402714932126,0.875,0.9545454545454546,0.8076923076923077,0.8003117018171004,12,2,LR(isotonic)::Visibility-only,Visibility-only
0.995475113122172,0.9937965260545906,0.03236188981030787,0.047719638242894054,0.9333333333333333,0.9366515837104072,0.9259259259259259,0.8928571428571429,0.9615384615384616,0.8674354425140473,12,3,LR(isotonic)::Visibility-only,Visibility-only
