auc,ap,brier,ece,acc,bacc,f1,prec,rec,mcc,repeat,fold,model
0.9830316742081449,0.9808836996336996,0.049179202745338345,0.09020429825112153,0.9333333333333333,0.9276018099547512,0.92,0.9583333333333334,0.8846153846153846,0.8650451823002163,117,2,LR(isotonic)
0.9892533936651584,0.9858989842685495,0.040905955567700825,0.06293329332191316,0.95,0.9513574660633484,0.9433962264150944,0.9259259259259259,0.9615384615384616,0.8991619216989439,117,3,LR(isotonic)
0.9813348416289593,0.9784855999320883,0.056483884794770324,0.08755404455009524,0.95,0.9513574660633484,0.9433962264150944,0.9259259259259259,0.9615384615384616,0.8991619216989439,117,4,LR(isotonic)
0.9949494949494949,0.9928412208504801,0.03646132143659019,0.05118424242221317,0.95,0.9444444444444444,0.9411764705882353,1.0,0.8888888888888888,0.90267093384844,118,0,LR(isotonic)
0.9702581369248036,0.9660427106967318,0.07795390768056001,0.08218688746905006,0.8666666666666667,0.8686868686868687,0.8571428571428571,0.8275862068965517,0.8888888888888888,0.7340855437891157,118,1,LR(isotonic)
0.995475113122172,0.9942941673710904,0.03778862867264584,0.08884494846824104,0.9333333333333333,0.9276018099547512,0.92,0.9583333333333334,0.8846153846153846,0.8650451823002163,118,2,LR(isotonic)
0.995475113122172,0.9937965260545906,0.026725281024634416,0.051976973243006944,0.9666666666666667,0.9660633484162896,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.9321266968325792,118,3,LR(isotonic)
0.9824660633484164,0.9810526196467841,0.04935512787821249,0.035436892541742246,0.9333333333333333,0.9276018099547512,0.92,0.9583333333333334,0.8846153846153846,0.8650451823002163,118,4,LR(isotonic)
0.9803591470258137,0.975655807645055,0.061379216356442834,0.07319183131630722,0.9166666666666666,0.9141414141414141,0.9056603773584906,0.9230769230769231,0.8888888888888888,0.8315557621727075,119,0,LR(isotonic)
0.9859708193041526,0.982987263281381,0.05410102263395928,0.05333203279749728,0.9166666666666666,0.9208754208754208,0.9122807017543859,0.8666666666666667,0.9629629629629629,0.83753151271601,119,1,LR(isotonic)
0.996606334841629,0.9957734573119188,0.026146074387315497,0.04062426354696518,0.95,0.9513574660633484,0.9433962264150944,0.9259259259259259,0.9615384615384616,0.8991619216989439,119,2,LR(isotonic)
0.9819004524886878,0.9805419580419581,0.049469458504279556,0.0746621442933429,0.95,0.9468325791855203,0.9411764705882353,0.96,0.9230769230769231,0.8982493927400419,119,3,LR(isotonic)
0.9728506787330317,0.9713616268788683,0.041336609227084216,0.04130264924357527,0.95,0.9468325791855203,0.9411764705882353,0.96,0.9230769230769231,0.8982493927400419,119,4,LR(isotonic)
0.9769921436588104,0.9705351250513963,0.07427543933106667,0.09367319884732207,0.8833333333333333,0.8771043771043772,0.8627450980392157,0.9166666666666666,0.8148148148148148,0.7659026105380703,120,0,LR(isotonic)
0.9854096520763187,0.983465499056897,0.06529983470501963,0.08045011126695154,0.9166666666666666,0.9242424242424243,0.9152542372881356,0.84375,1.0,0.8461141122266493,120,1,LR(isotonic)
0.9915158371040724,0.987988943323931,0.04193708008838327,0.04495598195999209,0.9333333333333333,0.9276018099547512,0.92,0.9583333333333334,0.8846153846153846,0.8650451823002163,120,2,LR(isotonic)
0.996606334841629,0.9960212201591512,0.029274709915350472,0.08402689469073776,0.95,0.9513574660633484,0.9433962264150944,0.9259259259259259,0.9615384615384616,0.8991619216989439,120,3,LR(isotonic)
0.9841628959276019,0.9834280303030303,0.038393323964533065,0.062203302783418825,0.9666666666666667,0.9615384615384616,0.96,1.0,0.9230769230769231,0.9336995618478525,120,4,LR(isotonic)
0.9904601571268237,0.9883505591271422,0.04368425516284322,0.04649343897431014,0.9333333333333333,0.9326599326599327,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.8653198653198653,121,0,LR(isotonic)
0.962962962962963,0.9539748786821419,0.08437552606580491,0.11071772886263898,0.85,0.8501683501683501,0.8363636363636363,0.8214285714285714,0.8518518518518519,0.6983799021553296,121,1,LR(isotonic)
0.9909502262443438,0.988101223395341,0.04224507051635484,0.06785782351167918,0.95,0.9423076923076923,0.9387755102040817,1.0,0.8846153846153846,0.9016040222236217,121,2,LR(isotonic)
0.9858597285067873,0.9801506809620399,0.04482927496372073,0.04412107645943907,0.9333333333333333,0.9276018099547512,0.92,0.9583333333333334,0.8846153846153846,0.8650451823002163,121,3,LR(isotonic)
0.9745475113122173,0.9782051282051282,0.04159833561989981,0.06986020647116986,0.95,0.9513574660633484,0.9433962264150944,0.9259259259259259,0.9615384615384616,0.8991619216989439,121,4,LR(isotonic)
0.9865319865319866,0.985005215210766,0.05157975223409871,0.04859522977284123,0.9333333333333333,0.936026936026936,0.9285714285714286,0.896551724137931,0.9629629629629629,0.8681650951661232,122,0,LR(isotonic)
0.9898989898989898,0.9862170892517368,0.05775812296629004,0.08077566111965619,0.9166666666666666,0.9107744107744108,0.9019607843137255,0.9583333333333334,0.8518518518518519,0.8342867721932552,122,1,LR(isotonic)
0.9932126696832579,0.9923172361137622,0.0411849719782439,0.08427683651618735,0.9333333333333333,0.9366515837104072,0.9259259259259259,0.8928571428571429,0.9615384615384616,0.8674354425140473,122,2,LR(isotonic)
0.9852941176470589,0.9839451729836346,0.04023086056287091,0.08099488362512211,0.9666666666666667,0.9660633484162896,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.9321266968325792,122,3,LR(isotonic)
0.9903846153846154,0.987792335869259,0.03754328158959056,0.056888239776401034,0.9333333333333333,0.9276018099547512,0.92,0.9583333333333334,0.8846153846153846,0.8650451823002163,122,4,LR(isotonic)
0.9898989898989898,0.987944346462865,0.04514080840809167,0.05173429735413928,0.9166666666666666,0.9141414141414141,0.9056603773584906,0.9230769230769231,0.8888888888888888,0.8315557621727075,123,0,LR(isotonic)
0.9882154882154881,0.9879444972037564,0.037912299557356595,0.06302322841188969,0.95,0.9478114478114479,0.9433962264150944,0.9615384615384616,0.9259259259259259,0.8991619216989439,123,1,LR(isotonic)
0.9728506787330317,0.9681601928455476,0.06513808265937591,0.06901791615996282,0.9166666666666666,0.9128959276018099,0.9019607843137255,0.92,0.8846153846153846,0.8300279198737096,123,2,LR(isotonic)
0.9864253393665159,0.9816699876557448,0.04584019529868175,0.07967869002753683,0.95,0.9468325791855203,0.9411764705882353,0.96,0.9230769230769231,0.8982493927400419,123,3,LR(isotonic)
0.9807692307692308,0.9774141640852516,0.05670691800897608,0.08825468986265857,0.9166666666666666,0.9174208144796381,0.9056603773584906,0.8888888888888888,0.9230769230769231,0.8315557621727075,123,4,LR(isotonic)
1.0,1.0,0.015339386442689739,0.050455108248115714,1.0,1.0,1.0,1.0,1.0,1.0,124,0,LR(isotonic)
0.983726150392817,0.97842731759801,0.06796629765731389,0.07857883033347372,0.9,0.8922558922558923,0.88,0.9565217391304348,0.8148148148148148,0.8027374854050526,124,1,LR(isotonic)
0.9898190045248869,0.9857224257224257,0.040680342627139335,0.030748625037867017,0.9333333333333333,0.9276018099547512,0.92,0.9583333333333334,0.8846153846153846,0.8650451823002163,124,2,LR(isotonic)
0.9785067873303167,0.9711906867079281,0.0625927604552569,0.04973163005285172,0.9,0.9027149321266968,0.8888888888888888,0.8571428571428571,0.9230769230769231,0.8000181801424892,124,3,LR(isotonic)
0.9671945701357466,0.9578381033230532,0.07905143656609205,0.10065714820261636,0.9166666666666666,0.9083710407239819,0.8979591836734694,0.9565217391304348,0.8461538461538461,0.8324272430248784,124,4,LR(isotonic)
0.9764309764309764,0.9725987602117184,0.06382984506251684,0.07379148576231183,0.9166666666666666,0.9175084175084175,0.9090909090909091,0.8928571428571429,0.9259259259259259,0.832683729492893,125,0,LR(isotonic)
0.9910213243546577,0.9893689986282579,0.03451905329289156,0.0497440231146697,0.9666666666666667,0.9663299663299663,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9326599326599326,125,1,LR(isotonic)
0.959841628959276,0.9588289246984899,0.07553742345385756,0.10566118880812116,0.9166666666666666,0.9128959276018099,0.9019607843137255,0.92,0.8846153846153846,0.8300279198737096,125,2,LR(isotonic)
0.9960407239819005,0.9942349957734573,0.028499220252871868,0.044833447241625406,0.95,0.9468325791855203,0.9411764705882353,0.96,0.9230769230769231,0.8982493927400419,125,3,LR(isotonic)
0.9660633484162896,0.9623196006891659,0.06582792760734557,0.060240523585125216,0.9,0.8891402714932126,0.875,0.9545454545454546,0.8076923076923077,0.8003117018171004,125,4,LR(isotonic)
0.952300785634119,0.9402491432676394,0.10664359539770826,0.09935403563108874,0.8666666666666667,0.8585858585858586,0.84,0.9130434782608695,0.7777777777777778,0.7338329802200695,126,0,LR(isotonic)
0.984287317620651,0.9825455396987278,0.05764242246480403,0.10160163118587398,0.9166666666666666,0.9208754208754208,0.9122807017543859,0.8666666666666667,0.9629629629629629,0.83753151271601,126,1,LR(isotonic)
0.993212669683258,0.9894090616671262,0.03485708123078011,0.03590126603098143,0.95,0.9468325791855203,0.9411764705882353,0.96,0.9230769230769231,0.8982493927400419,126,2,LR(isotonic)
0.996606334841629,0.9960212201591512,0.03566693360708581,0.08097545655784757,0.9333333333333333,0.9366515837104072,0.9259259259259259,0.8928571428571429,0.9615384615384616,0.8674354425140473,126,3,LR(isotonic)
0.9949095022624435,0.9937965260545906,0.028005749333532438,0.056163202627214207,0.9666666666666667,0.9615384615384616,0.96,1.0,0.9230769230769231,0.9336995618478525,126,4,LR(isotonic)
0.9960718294051628,0.9938492853666091,0.03192403614525384,0.049371615819561065,0.9333333333333333,0.9393939393939394,0.9310344827586207,0.8709677419354839,1.0,0.8748690727349736,127,0,LR(isotonic)
0.989337822671156,0.9885433100443242,0.043267646610457476,0.06525346198322454,0.95,0.9444444444444444,0.9411764705882353,1.0,0.8888888888888888,0.90267093384844,127,1,LR(isotonic)
0.9654977375565611,0.9362220670011345,0.07007550458001145,0.07646741061988077,0.9,0.8936651583710407,0.88,0.9166666666666666,0.8461538461538461,0.79639080275258,127,2,LR(isotonic)
0.9949095022624435,0.9931722173101484,0.0310385430060892,0.057036785135865437,0.95,0.9513574660633484,0.9433962264150944,0.9259259259259259,0.9615384615384616,0.8991619216989439,127,3,LR(isotonic)
0.9530542986425339,0.9500741340107857,0.08022413117152931,0.08838268332387693,0.9,0.8981900452488687,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.7963800904977375,127,4,LR(isotonic)
0.9938271604938271,0.9923747276688453,0.034971600095248453,0.054644636022477405,0.9333333333333333,0.9259259259259259,0.92,1.0,0.8518518518518519,0.8716419905900357,128,0,LR(isotonic)
0.978114478114478,0.9769834087481146,0.04966266607628989,0.08493398239325674,0.95,0.9478114478114479,0.9433962264150944,0.9615384615384616,0.9259259259259259,0.8991619216989439,128,1,LR(isotonic)
0.9671945701357466,0.9337569851437917,0.07081127950510548,0.08539626618120665,0.9,0.8936651583710407,0.88,0.9166666666666666,0.8461538461538461,0.79639080275258,128,2,LR(isotonic)
0.995475113122172,0.9942349957734573,0.028456017108875967,0.05160444041745766,0.95,0.9513574660633484,0.9433962264150944,0.9259259259259259,0.9615384615384616,0.8991619216989439,128,3,LR(isotonic)
0.9920814479638008,0.9913091715976332,0.043043021137468045,0.06870771454251776,0.9166666666666666,0.9219457013574661,0.9090909090909091,0.8620689655172413,0.9615384615384616,0.836821537267039,128,4,LR(isotonic)
0.994388327721661,0.9933757175136486,0.032122434369546024,0.06287176636122864,0.95,0.9511784511784511,0.9454545454545454,0.9285714285714286,0.9629629629629629,0.8998356431616747,129,0,LR(isotonic)
0.9725028058361391,0.9742406427591612,0.04904910842164869,0.07066744433270723,0.9333333333333333,0.936026936026936,0.9285714285714286,0.896551724137931,0.9629629629629629,0.8681650951661232,129,1,LR(isotonic)
0.9920814479638009,0.984516129032258,0.06267156360132933,0.0761364180166849,0.9166666666666666,0.9038461538461539,0.8936170212765957,1.0,0.8076923076923077,0.8391317011258241,129,2,LR(isotonic)
0.9728506787330315,0.9694746678442331,0.06516101086303426,0.08045142411729504,0.9333333333333333,0.9276018099547512,0.92,0.9583333333333334,0.8846153846153846,0.8650451823002163,129,3,LR(isotonic)
0.9886877828054299,0.9856451864565455,0.043691266341024756,0.05346759444871484,0.9333333333333333,0.9321266968325792,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.8642533936651584,129,4,LR(isotonic)
0.9955106621773289,0.9946494780466684,0.0339892762638244,0.05190461525325672,0.95,0.9444444444444444,0.9411764705882353,1.0,0.8888888888888888,0.90267093384844,130,0,LR(isotonic)
0.9781144781144782,0.9738224163264421,0.060335331529507256,0.06809783544413893,0.9333333333333333,0.9326599326599327,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.8653198653198653,130,1,LR(isotonic)
0.9909502262443439,0.9909502262443439,0.03427555466674254,0.05854885028908988,0.95,0.9513574660633484,0.9433962264150944,0.9259259259259259,0.9615384615384616,0.8991619216989439,130,2,LR(isotonic)
0.9751131221719458,0.9669458078153731,0.06695005712677213,0.052960914343882,0.9,0.8936651583710407,0.88,0.9166666666666666,0.8461538461538461,0.79639080275258,130,3,LR(isotonic)
0.9802036199095023,0.975804110419495,0.06639271283327994,0.08500755909433932,0.9166666666666666,0.9174208144796381,0.9056603773584906,0.8888888888888888,0.9230769230769231,0.8315557621727075,130,4,LR(isotonic)
0.984848484848485,0.9836657169990504,0.04805477065650107,0.07413235887395357,0.9333333333333333,0.9326599326599327,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.8653198653198653,131,0,LR(isotonic)
0.98989898989899,0.9894345756414722,0.04121104176832462,0.06042385605133165,0.9333333333333333,0.9326599326599327,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.8653198653198653,131,1,LR(isotonic)
0.997737556561086,0.9972527472527473,0.03343206301986403,0.05625390398925739,0.9333333333333333,0.9230769230769231,0.9166666666666666,1.0,0.8461538461538461,0.8701063269755686,131,2,LR(isotonic)
0.9785067873303168,0.9523534798534798,0.05136816779308151,0.0647537746538779,0.9166666666666666,0.9174208144796381,0.9056603773584906,0.8888888888888888,0.9230769230769231,0.8315557621727075,131,3,LR(isotonic)
0.9722850678733033,0.9622993672993673,0.07833774786805425,0.09212153372890577,0.8833333333333333,0.8744343891402715,0.8571428571428571,0.9130434782608695,0.8076923076923077,0.763250463826135,131,4,LR(isotonic)
0.9713804713804712,0.9743737105806072,0.04502027516538374,0.045908549886810986,0.9333333333333333,0.9326599326599327,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.8653198653198653,132,0,LR(isotonic)
0.9932659932659933,0.9912949986138392,0.03342441300411363,0.08034497527936048,0.9666666666666667,0.9696969696969697,0.9642857142857143,0.9310344827586207,1.0,0.9352048708546269,132,1,LR(isotonic)
0.996606334841629,0.9960212201591512,0.01941133424193049,0.042370985059782554,0.9833333333333333,0.9807692307692308,0.9803921568627451,1.0,0.9615384615384616,0.9664708656063742,132,2,LR(isotonic)
0.964366515837104,0.9313319651875236,0.0714869926789887,0.09761335690107907,0.8833333333333333,0.8834841628959276,0.8679245283018868,0.8518518518518519,0.8846153846153846,0.7639496026464712,132,3,LR(isotonic)
0.9711538461538461,0.9650194327855497,0.07153434158187802,0.08069665694761059,0.9,0.8891402714932126,0.875,0.9545454545454546,0.8076923076923077,0.8003117018171004,132,4,LR(isotonic)
0.9556677890011223,0.9221266668442722,0.08523007522447162,0.07545490425903761,0.8833333333333333,0.8771043771043772,0.8627450980392157,0.9166666666666666,0.8148148148148148,0.7659026105380703,133,0,LR(isotonic)
0.9814814814814814,0.9779172131023983,0.06501191950312504,0.05943898483633795,0.9,0.8956228956228957,0.8846153846153846,0.92,0.8518518518518519,0.7984472665856134,133,1,LR(isotonic)
0.9654977375565611,0.9641210441210442,0.07432774394607608,0.09343027100233901,0.9166666666666666,0.9128959276018099,0.9019607843137255,0.92,0.8846153846153846,0.8300279198737096,133,2,LR(isotonic)
0.9926470588235294,0.9907787745753006,0.0419020178380675,0.08214862680347004,0.9666666666666667,0.9660633484162896,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.9321266968325792,133,3,LR(isotonic)
1.0,1.0,0.013011034366759077,0.030480047631456356,0.9833333333333333,0.9852941176470589,0.9811320754716981,0.9629629629629629,1.0,0.9667680812251803,133,4,LR(isotonic)
0.994388327721661,0.9933757175136486,0.02998990198797835,0.04586507413117421,0.9333333333333333,0.9326599326599327,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.8653198653198653,134,0,LR(isotonic)
1.0,1.0,0.009005080901313668,0.028583494219230177,1.0,1.0,1.0,1.0,1.0,1.0,134,1,LR(isotonic)
0.9270361990950226,0.9298806266197571,0.10099632816439157,0.13262454184228134,0.8666666666666667,0.8687782805429864,0.8518518518518519,0.8214285714285714,0.8846153846153846,0.7326009177709311,134,2,LR(isotonic)
0.9864253393665159,0.9835312521254166,0.05185100030606863,0.08806903391119177,0.9333333333333333,0.9321266968325792,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.8642533936651584,134,3,LR(isotonic)
0.9621040723981901,0.958916083916084,0.07056523166000524,0.07904506192584904,0.9,0.8891402714932126,0.875,0.9545454545454546,0.8076923076923077,0.8003117018171004,134,4,LR(isotonic)
0.9556677890011223,0.9562517899299509,0.07900345123678992,0.10677951952233045,0.9,0.8956228956228957,0.8846153846153846,0.92,0.8518518518518519,0.7984472665856134,135,0,LR(isotonic)
0.9977553310886644,0.995933764452283,0.025048631184758294,0.05286909437373296,0.9666666666666667,0.9663299663299663,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9326599326599326,135,1,LR(isotonic)
0.9875565610859729,0.9855265567765568,0.0424109100749811,0.07090297165408924,0.95,0.9468325791855203,0.9411764705882353,0.96,0.9230769230769231,0.8982493927400419,135,2,LR(isotonic)
0.9830316742081449,0.978619049103999,0.062056323327709155,0.09548662176651504,0.9166666666666666,0.9083710407239819,0.8979591836734694,0.9565217391304348,0.8461538461538461,0.8324272430248784,135,3,LR(isotonic)
0.9852941176470589,0.9808671213843627,0.051628269948807023,0.07410839003598708,0.9166666666666666,0.9219457013574661,0.9090909090909091,0.8620689655172413,0.9615384615384616,0.836821537267039,135,4,LR(isotonic)
0.9607182940516275,0.961802515788023,0.06430958855651508,0.060889420150597874,0.9166666666666666,0.9107744107744108,0.9019607843137255,0.9583333333333334,0.8518518518518519,0.8342867721932552,136,0,LR(isotonic)
0.9741863075196409,0.973532392615939,0.057453831099026895,0.058810279576489,0.9333333333333333,0.9292929292929293,0.9230769230769231,0.96,0.8888888888888888,0.8664002254439634,136,1,LR(isotonic)
0.997737556561086,0.9972527472527473,0.02144216393866982,0.05317151612946052,0.95,0.9513574660633484,0.9433962264150944,0.9259259259259259,0.9615384615384616,0.8991619216989439,136,2,LR(isotonic)
0.9819004524886878,0.9775510464336724,0.05656704912733827,0.08328233645799565,0.9,0.8981900452488687,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.7963800904977375,136,3,LR(isotonic)
0.9937782805429863,0.9914600761749303,0.038689814617436744,0.07286701332345,0.95,0.9558823529411764,0.9454545454545454,0.896551724137931,1.0,0.9041262185485703,136,4,LR(isotonic)
0.9820426487093155,0.978482668022898,0.05154405386214767,0.09090899644661474,0.9333333333333333,0.9326599326599327,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.8653198653198653,137,0,LR(isotonic)
0.9854096520763187,0.9833063580076722,0.048902177420216436,0.07860902808709813,0.9166666666666666,0.9175084175084175,0.9090909090909091,0.8928571428571429,0.9259259259259259,0.832683729492893,137,1,LR(isotonic)
0.9932126696832578,0.9919003410382721,0.03790460222411961,0.07441514706058172,0.9166666666666666,0.9174208144796381,0.9056603773584906,0.8888888888888888,0.9230769230769231,0.8315557621727075,137,2,LR(isotonic)
0.964366515837104,0.9600427350427351,0.06742030503371282,0.08060346937963006,0.9333333333333333,0.9230769230769231,0.9166666666666666,1.0,0.8461538461538461,0.8701063269755686,137,3,LR(isotonic)
0.997737556561086,0.9970962086346702,0.033360626517354976,0.05208814448009388,0.9666666666666667,0.9705882352941176,0.9629629629629629,0.9285714285714286,1.0,0.9348527048856053,137,4,LR(isotonic)
0.9876543209876543,0.9856824417009602,0.05262815082267555,0.06903447320990268,0.9166666666666666,0.9141414141414141,0.9056603773584906,0.9230769230769231,0.8888888888888888,0.8315557621727075,138,0,LR(isotonic)
0.9848484848484849,0.9814790808438721,0.05786785525064893,0.07866032166357083,0.9,0.898989898989899,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.797979797979798,138,1,LR(isotonic)
0.9570135746606335,0.9204227115994799,0.07009624381914775,0.0712671614603772,0.9166666666666666,0.9128959276018099,0.9019607843137255,0.92,0.8846153846153846,0.8300279198737096,138,2,LR(isotonic)
0.9909502262443439,0.9888237403622019,0.03880448566889541,0.030446194120560075,0.95,0.9513574660633484,0.9433962264150944,0.9259259259259259,0.9615384615384616,0.8991619216989439,138,3,LR(isotonic)
0.9903846153846155,0.9886675824175825,0.03806492378145955,0.05717174239372355,0.9666666666666667,0.9615384615384616,0.96,1.0,0.9230769230769231,0.9336995618478525,138,4,LR(isotonic)
0.9977553310886644,0.9974457215836526,0.0273291428951801,0.06251309380178217,0.9666666666666667,0.9696969696969697,0.9642857142857143,0.9310344827586207,1.0,0.9352048708546269,139,0,LR(isotonic)
0.9921436588103255,0.9909073094258279,0.036705567517439384,0.055055856522509945,0.9333333333333333,0.936026936026936,0.9285714285714286,0.896551724137931,0.9629629629629629,0.8681650951661232,139,1,LR(isotonic)
0.9869909502262444,0.9817068920418797,0.06523068932964224,0.0794617135394999,0.9166666666666666,0.9038461538461539,0.8936170212765957,1.0,0.8076923076923077,0.8391317011258241,139,2,LR(isotonic)
0.9609728506787331,0.9595290578986231,0.07246861784929144,0.08476252295542344,0.9,0.9027149321266968,0.8888888888888888,0.8571428571428571,0.9230769230769231,0.8000181801424892,139,3,LR(isotonic)
0.9819004524886877,0.9778966625162278,0.058872510938894757,0.08488215669395058,0.9166666666666666,0.9174208144796381,0.9056603773584906,0.8888888888888888,0.9230769230769231,0.8315557621727075,139,4,LR(isotonic)
0.9910213243546577,0.9888582544496523,0.03815083836926649,0.05630255556805406,0.9166666666666666,0.9208754208754208,0.9122807017543859,0.8666666666666667,0.9629629629629629,0.83753151271601,140,0,LR(isotonic)
0.9842873176206508,0.98224451303155,0.055040271386727145,0.08543570191321169,0.9,0.9023569023569024,0.8928571428571429,0.8620689655172413,0.9259259259259259,0.8011253194776194,140,1,LR(isotonic)
0.9915158371040723,0.9897707100591716,0.03719626066908087,0.048495091755514814,0.95,0.9468325791855203,0.9411764705882353,0.96,0.9230769230769231,0.8982493927400419,140,2,LR(isotonic)
0.990950226244344,0.9869808788078018,0.04254607472594991,0.0468687720201084,0.9333333333333333,0.9230769230769231,0.9166666666666666,1.0,0.8461538461538461,0.8701063269755686,140,3,LR(isotonic)
0.9734162895927603,0.9717948717948718,0.04660620287668758,0.06185857404781463,0.95,0.9468325791855203,0.9411764705882353,0.96,0.9230769230769231,0.8982493927400419,140,4,LR(isotonic)
0.9865319865319866,0.9838715562853494,0.05300809597897606,0.0677996558941572,0.9166666666666666,0.9141414141414141,0.9056603773584906,0.9230769230769231,0.8888888888888888,0.8315557621727075,141,0,LR(isotonic)
0.9910213243546577,0.9888319444266471,0.038220793751251675,0.06478697404479848,0.9333333333333333,0.9326599326599327,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.8653198653198653,141,1,LR(isotonic)
0.9734162895927603,0.9649245199245199,0.0741028945253204,0.09633678808600551,0.8833333333333333,0.8744343891402715,0.8571428571428571,0.9130434782608695,0.8076923076923077,0.763250463826135,141,2,LR(isotonic)
1.0,1.0,0.020040661792021717,0.059860178762118584,0.9666666666666667,0.9615384615384616,0.96,1.0,0.9230769230769231,0.9336995618478525,141,3,LR(isotonic)
0.9677601809954751,0.9672473867595819,0.07070619862697294,0.09413087760734512,0.8833333333333333,0.8834841628959276,0.8679245283018868,0.8518518518518519,0.8846153846153846,0.7639496026464712,141,4,LR(isotonic)
0.9887766554433222,0.988239247311828,0.047696525418820884,0.08922299951814198,0.8833333333333333,0.8872053872053872,0.8771929824561403,0.8333333333333334,0.9259259259259259,0.7705289916987292,142,0,LR(isotonic)
0.9977553310886644,0.9973055065647658,0.02222272715543363,0.03866134252740852,0.95,0.9478114478114479,0.9433962264150944,0.9615384615384616,0.9259259259259259,0.8991619216989439,142,1,LR(isotonic)
0.9790723981900453,0.9704724094188977,0.07711113004962324,0.08404997773874032,0.8666666666666667,0.8506787330316742,0.8260869565217391,0.95,0.7307692307692307,0.7372598159394659,142,2,LR(isotonic)
0.9875565610859728,0.9851953601953602,0.03802193255320274,0.04475602529076094,0.95,0.9468325791855203,0.9411764705882353,0.96,0.9230769230769231,0.8982493927400419,142,3,LR(isotonic)
0.9609728506787331,0.9535679268516737,0.08803955117900991,0.11452527356800424,0.85,0.8495475113122172,0.8301886792452831,0.8148148148148148,0.8461538461538461,0.6963434431202348,142,4,LR(isotonic)
0.9988776655443321,0.9986772486772487,0.02181474525320218,0.05591100747861318,0.9666666666666667,0.9696969696969697,0.9642857142857143,0.9310344827586207,1.0,0.9352048708546269,143,0,LR(isotonic)
0.9528619528619529,0.9420682964177116,0.09833784337213128,0.101079009487733,0.8833333333333333,0.8804713804713804,0.8679245283018868,0.8846153846153846,0.8518518518518519,0.7639496026464712,143,1,LR(isotonic)
0.9932126696832578,0.9910298675683291,0.05552119298014271,0.1009489922764642,0.9,0.8891402714932126,0.875,0.9545454545454546,0.8076923076923077,0.8003117018171004,143,2,LR(isotonic)
0.9881221719457013,0.984579587079587,0.04395957550861169,0.06271474264811948,0.95,0.9468325791855203,0.9411764705882353,0.96,0.9230769230769231,0.8982493927400419,143,3,LR(isotonic)
1.0,1.0,0.023098158207860757,0.0547442395975013,0.9666666666666667,0.9705882352941176,0.9629629629629629,0.9285714285714286,1.0,0.9348527048856053,143,4,LR(isotonic)
1.0,1.0,0.028835511329324947,0.055804663227325434,0.95,0.9444444444444444,0.9411764705882353,1.0,0.8888888888888888,0.90267093384844,144,0,LR(isotonic)
0.9259259259259259,0.9270162243980891,0.09386250295196344,0.11584021841613608,0.9,0.8922558922558923,0.88,0.9565217391304348,0.8148148148148148,0.8027374854050526,144,1,LR(isotonic)
0.9773755656108598,0.9775967823026647,0.060536294275702604,0.08721731879481218,0.9166666666666666,0.9174208144796381,0.9056603773584906,0.8888888888888888,0.9230769230769231,0.8315557621727075,144,2,LR(isotonic)
0.997737556561086,0.9970962086346702,0.029604432606954466,0.07575829446247576,0.95,0.9468325791855203,0.9411764705882353,0.96,0.9230769230769231,0.8982493927400419,144,3,LR(isotonic)
0.9835972850678734,0.9586987727372343,0.06591982931024339,0.10906924961623045,0.8833333333333333,0.8970588235294117,0.8813559322033898,0.7878787878787878,1.0,0.7909920664569657,144,4,LR(isotonic)
0.9932659932659933,0.9914694787379972,0.03730098620392057,0.059066400088966436,0.9666666666666667,0.9663299663299663,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9326599326599326,145,0,LR(isotonic)
0.9781144781144782,0.9763391897803089,0.06075734357174203,0.0644568242653216,0.9166666666666666,0.9175084175084175,0.9090909090909091,0.8928571428571429,0.9259259259259259,0.832683729492893,145,1,LR(isotonic)
0.9881221719457014,0.9843940781440782,0.04260882589065259,0.05623836771170353,0.9333333333333333,0.9276018099547512,0.92,0.9583333333333334,0.8846153846153846,0.8650451823002163,145,2,LR(isotonic)
0.9886877828054298,0.9861897717666949,0.047095235895152514,0.058539879047513795,0.9166666666666666,0.9128959276018099,0.9019607843137255,0.92,0.8846153846153846,0.8300279198737096,145,3,LR(isotonic)
0.9762443438914027,0.9724641113509179,0.05640733927307114,0.08664860739008914,0.9333333333333333,0.9276018099547512,0.92,0.9583333333333334,0.8846153846153846,0.8650451823002163,145,4,LR(isotonic)
