auc,ap,brier,ece,acc,bacc,f1,prec,rec,mcc,repeat,fold
0.9920814479638009,0.9900311916691228,0.06016375815104443,0.10059180261428398,0.9166666666666666,0.9038461538461539,0.8936170212765957,1.0,0.8076923076923077,0.8391317011258241,7,2
0.9790723981900453,0.9754259371068613,0.06353375695699708,0.0999149628422973,0.9166666666666666,0.9174208144796381,0.9056603773584906,0.8888888888888888,0.9230769230769231,0.8315557621727075,7,3
0.9920814479638009,0.9891762104727365,0.03609774262916662,0.06512057103855354,0.9666666666666667,0.9660633484162896,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.9321266968325792,7,4
0.9624017957351291,0.9636141123086143,0.06825566472631764,0.06949103048695951,0.9,0.8956228956228957,0.8846153846153846,0.92,0.8518518518518519,0.7984472665856134,8,0
0.9932659932659933,0.9916247866886436,0.03392422929716215,0.05156388670387074,0.95,0.9511784511784511,0.9454545454545454,0.9285714285714286,0.9629629629629629,0.8998356431616747,8,1
0.9926470588235293,0.9904843304843305,0.03656783087937942,0.05405592006724126,0.95,0.9513574660633484,0.9433962264150944,0.9259259259259259,0.9615384615384616,0.8991619216989439,8,2
0.9773755656108598,0.9782973018267136,0.0460926876354348,0.06215065143718118,0.9333333333333333,0.9321266968325792,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.8642533936651584,8,3
0.9722850678733032,0.9445278574082923,0.060627554736219495,0.07641749444420011,0.9333333333333333,0.9366515837104072,0.9259259259259259,0.8928571428571429,0.9615384615384616,0.8674354425140473,8,4
0.9927048260381593,0.9913896098545709,0.038101599089736225,0.0795351582513524,0.9333333333333333,0.9326599326599327,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.8653198653198653,9,0
0.9803591470258137,0.9768146729746128,0.05703332893053405,0.08256081642040221,0.9166666666666666,0.9141414141414141,0.9056603773584906,0.9230769230769231,0.8888888888888888,0.8315557621727075,9,1
0.959841628959276,0.9590230459195976,0.0666130611730709,0.08651360544217689,0.9,0.8936651583710407,0.88,0.9166666666666666,0.8461538461538461,0.79639080275258,9,2
0.9886877828054299,0.9855309505309505,0.042617142525491154,0.06851200123941938,0.95,0.9468325791855203,0.9411764705882353,0.96,0.9230769230769231,0.8982493927400419,9,3
0.9762443438914027,0.9476017615482499,0.04885693586610879,0.06967874983039088,0.95,0.9513574660633484,0.9433962264150944,0.9259259259259259,0.9615384615384616,0.8991619216989439,9,4
0.9741863075196407,0.9723345205704026,0.057982176779053526,0.07617371712958915,0.9333333333333333,0.936026936026936,0.9285714285714286,0.896551724137931,0.9629629629629629,0.8681650951661232,10,0
